match_status,distance_m,ienc_name,ienc_waterway,ienc_lat,ienc_lon,ienc_length_m,ienc_width_m,ienc_rise_m,app_id,app_name,app_lat,app_lon
match,0.3,Sas écluse n°24 d' Ecrouves CMRO,Moselle,48.677203,5.8723,39.0,5.1,,lk116,Sas écluse n°24 d' Ecrouves CMRO,48.6772,5.8723
match,0.4,Saargemünd (N° 28),Saar,49.113503,7.067304,38.5,5.1,,lk188,Saargemünd (N° 28),49.1135,7.0673
match,0.5,Grande écluse de Bougival,Seine,48.870899,2.128994,219.6,12.0,,lk140,Grande écluse de Bougival,48.8709,2.129
match,0.5,Sas Petite Ecluse n°27,Moselle,48.7571,6.142393,38.5,6.0,,lk217,Sas Petite Ecluse n°27,48.7571,6.1424
match,0.5,Ecluse n°1 de Bougival - 220x12m,Seine,48.870899,2.128994,219.6,12.0,,lk140,Grande écluse de Bougival,48.8709,2.129
match,0.5,Keersluis K1 te Vinderhoute,Ringvaart om Gent,51.086248,3.660974,,,,w_osm_549314062,Keersluis K1 te Vinderhoute,51.0862472,3.6609676
match,0.6,Nieuwpoortsluis te Veurne,Canal Nieuwpoort–Dunkerque,51.070605,2.668098,38.5,5.1,,lk179,Nieuwpoortsluis te Veurne,51.0706,2.6681
match,0.7,anc écluse de Verdun sur le Doubs,Saône,46.898596,5.032307,185.0,12.0,,lk241,anc écluse de Verdun sur le Doubs,46.8986,5.0323
match,0.8,Ancienne écluse de Carrières-Sous-Poissy,Seine,48.950695,2.045608,141.0,12.0,,lk145,Ancienne écluse de Carrières-Sous-Poissy,48.9507,2.0456
match,0.8,Ecluse de Goeulzin,Canal Dunkerque–Escaut,50.315305,3.080108,144.6,12.0,,lk218,Ecluse de Goeulzin,50.3153,3.0801
match,0.8,Ecluse à Nacelle bief APACH,Moselle,49.467099,6.366211,24.5,3.6,,lk227,Ecluse à Nacelle bief APACH,49.4671,6.3662
match,0.8,Mettlach,Saar,49.490993,6.580399,40.0,6.79,,lk289,Mettlach,49.491,6.5804
match,0.9,Serrig,Saar,49.566901,6.592912,40.0,6.79,,lk296,Serrig,49.5669,6.5929
match,1.0,Ecluse des Fontinettes,Canal Dunkerque–Escaut,50.728608,2.307406,144.0,12.0,,lk173,Ecluse des Fontinettes,50.7286,2.3074
match,1.0,Ecluse RD n°7 du Coudray,Seine (Amont),48.573298,2.482713,180.0,18.0,,lk283,Ecluse RD n°7 du Coudray,48.5733,2.4827
match,1.1,Mettlach,Saar,49.491208,6.57931,190.0,12.04,,lk290,Mettlach,49.4912,6.5793
match,1.2,Ecluse de la Tuilerie,Saône,47.099992,5.318811,43.45,5.2,,lk171,Ecluse de la Tuilerie,47.1,5.3188
match,1.2,Ecluse n°8 de Denain,Canal Dunkerque–Escaut,50.318302,3.389817,144.6,12.0,,lk194,Ecluse n°8 de Denain,50.3183,3.3898
match,1.2,Écluses de Kembs,Rhine,47.652511,7.526497,186.5,22.9,,lk245,Écluses de Kembs,47.6525,7.5265
match,1.3,Petite Ecluse de THIONVILLE,Moselle,49.345592,6.165614,38.5,5.9,4.28,lk137,Petite Ecluse de THIONVILLE,49.3456,6.1656
match,1.3,Ecluse de Saint-Maurice,Seine,48.816706,2.424184,125.0,11.4,,lk206,Ecluse de Saint-Maurice,48.8167,2.4242
match,1.3,Ecluse de Courchelettes,Canal Dunkerque–Escaut,50.342288,3.052499,89.0,11.4,,lk220,Ecluse de Courchelettes,50.3423,3.0525
match,1.4,Écluse secondaire de Niffer,Canal du Rhône au Rhin,47.704112,7.504594,85.0,12.0,,lk157,Écluse secondaire de Niffer,47.7041,7.5046
match,1.4,Ecluse côté Seine n°8 d'Evry,Seine (Amont),48.642008,2.445014,172.0,18.0,,lk269,Ecluse côté Seine n°8 d'Evry,48.642,2.445
match,1.5,Ecluse de THIONVILLE,Moselle,49.344101,6.166321,174.84,12.0,4.28,lk136,Ecluse de THIONVILLE,49.3441,6.1663
match,1.5,Ancienne écluse de Gigny,Saône,46.654502,4.95328,160.0,16.1,,lk177,Ancienne écluse de Gigny,46.6545,4.9533
match,1.7,Écluses de Fessenheim,Rhine,47.910493,7.57142,183.0,22.8,,lk108,Écluses de Fessenheim,47.9105,7.5714
match,1.7,Ecluse n°3 de Sarron,Oise,49.306193,2.613821,120.0,11.4,,lk152,Ecluse n°3 de Sarron,49.3062,2.6138
match,1.7,Ecluse du Haut pont,Canal Dunkerque–Escaut,50.765802,2.261276,38.5,5.05,,lk176,Ecluse du Haut pont,50.7658,2.2613
match,1.7,Ecluse n°12 de Valenciennes dite de Folien,Canal Dunkerque–Escaut,50.366503,3.517523,144.6,12.0,,lk192,Ecluse n°12 de Valenciennes dite de Folien,50.3665,3.5175
match,1.7,Ecluse de 165x17 de Méricourt,Seine,49.02881,1.616818,160.0,16.4,,lk203,Ecluse de 165x17 de Méricourt,49.0288,1.6168
match,1.7,Ecluse n°2 de Méricourt - 165x17m,Seine,49.02881,1.616818,160.0,16.4,,lk203,Ecluse de 165x17 de Méricourt,49.0288,1.6168
match,1.9,Ecluse de Don,Canal Dunkerque–Escaut,50.545983,2.917405,144.6,12.0,,lk127,Ecluse de Don,50.546,2.9174
match,1.9,Saarbrücken,Saar,49.240692,6.929323,190.0,12.04,,lk166,Saarbrücken,49.2407,6.9293
match,1.9,Ecluse du Grand Carré,Canal Dunkerque–Escaut,50.647889,3.045379,144.6,12.0,,lk222,Ecluse du Grand Carré,50.6479,3.0454
match,1.9,Ecluse n°12 de la Tombe,Seine (Amont),48.392912,3.107182,40.0,7.8,,lk265,Ecluse n°12 de la Tombe,48.3929,3.1072
match,2.0,Sas écluse n°27 de Toul CMRO,Moselle,48.683608,5.899725,39.0,5.1,,lk119,Sas écluse n°27 de Toul CMRO,48.6836,5.8997
match,2.0,Saarbrücken,Saar,49.240982,6.928004,190.0,12.04,,lk167,Saarbrücken,49.241,6.928
match,2.0,écluse St-Jean-de-Losne,Saône,47.102703,5.258526,38.6,5.0,,lk168,écluse St-Jean-de-Losne,47.1027,5.2585
match,2.0,Nieuwe stuwsluis Menen kolk,Leie,50.780789,3.100978,86.0,10.3,,lk104,Ecluse de Menin,50.7808,3.101
match,2.0,écluse,Rhône,43.824596,4.641324,195.0,10.5,,lk248,écluse,43.8246,4.6413
match,2.0,Ecluse n°5 de Beaulieu,Seine (Amont),48.495302,3.465827,120.0,10.3,,lk277,Ecluse n°5 de Beaulieu,48.4953,3.4658
match,2.1,Saarbrücken,Saar,49.240594,6.929772,190.0,12.04,,lk165,Saarbrücken,49.2406,6.9298
match,2.1,Écluses de Ottmarsheim,Rhine,47.768699,7.526528,183.0,11.45,,lk184,Écluses de Ottmarsheim,47.7687,7.5265
match,2.1,Ecluse n°17 de Saint-Maur,Seine,48.812819,2.457301,125.0,12.0,,lk209,Ecluse n°17 de Saint-Maur,48.8128,2.4573
match,2.2,Ancienne écluse de Port Bernalin,Saône,45.912217,4.811385,185.0,12.0,,lk102,Ancienne écluse de Port Bernalin,45.9122,4.8114
match,2.2,Écluses de Gambsheim,Rhine,48.684994,7.911071,270.0,24.0,,lk106,Écluses de Gambsheim,48.685,7.9111
match,2.2,Sas écluse n°23 d' Ecrouves CMRO,Moselle,48.675206,5.863229,39.0,5.1,,lk115,Sas écluse n°23 d' Ecrouves CMRO,48.6752,5.8632
match,2.2,Ecluse de l'ORNE-RICHEMONT,Moselle,49.280604,6.181829,175.18,12.0,4.35,lk148,Ecluse de l'ORNE-RICHEMONT,49.2806,6.1818
match,2.3,écluse de Couzon,Saône,45.847281,4.835412,185.0,12.0,,lk101,écluse de Couzon,45.8473,4.8354
match,2.3,Ecluse RG n°10 de Port-à-l'Anglais,Seine,48.797621,2.416899,180.0,15.0,,lk208,Ecluse RG n°10 de Port-à-l'Anglais,48.7976,2.4169
match,2.5,écluse d'Ormes,Saône,46.619312,4.947972,185.0,12.0,,lk180,écluse d'Ormes,46.6193,4.948
match,2.5,Grande écluse d'Amfreville,Seine,49.312421,1.236987,220.0,17.0,,lk201,Grande écluse d'Amfreville,49.3124,1.237
match,2.5,Ecluse n°1 de Venette,Oise,49.413898,2.809066,180.0,11.4,,lk212,Ecluse n°1 de Venette,49.4139,2.8091
match,2.5,Ecluse n°3 d'Amfreville - 220x17m,Seine,49.312421,1.236987,220.0,17.0,,lk201,Grande écluse d'Amfreville,49.3124,1.237
match,2.5,Rehlingen,Saar,49.372815,6.697974,190.0,12.04,,lk292,Rehlingen,49.3728,6.698
match,2.6,Grosbliederstroff (N° 30),Saar,49.166085,7.029627,38.5,5.1,,lk186,Grosbliederstroff (N° 30),49.1661,7.0296
match,2.6,Moyenne écluse d'Amfreville,Seine,49.312006,1.236465,141.0,12.0,,lk202,Moyenne écluse d'Amfreville,49.312,1.2365
match,2.6,Ecluse n°1 d'Amfreville - 141x12m,Seine,49.312006,1.236465,141.0,12.0,,lk202,Moyenne écluse d'Amfreville,49.312,1.2365
match,2.6,Ecluse 4.1 de la Cave (172 x 12),Seine (Amont),48.481812,2.70653,172.0,12.0,,lk286,Ecluse 4.1 de la Cave (172 x 12),48.4818,2.7065
match,2.7,Sas écluse n°47 de Messein CVOSGES,Moselle,48.609703,6.128736,39.0,5.1,,lk131,Sas écluse n°47 de Messein CVOSGES,48.6097,6.1287
match,2.7,Petite Ecluse de l'ORNE-RICHEMONT,Moselle,49.281083,6.182273,38.5,6.0,4.35,lk149,Petite Ecluse de l'ORNE-RICHEMONT,49.2811,6.1823
match,2.7,Ecluse de Rive Gauche de Suresnes,Seine,48.870987,2.232831,160.5,17.0,,lk162,Ecluse de Rive Gauche de Suresnes,48.871,2.2328
match,2.7,"Ecluse n°1 de Suresnes - 160,5x17m",Seine,48.870987,2.232831,160.5,17.0,,lk162,Ecluse de Rive Gauche de Suresnes,48.871,2.2328
match,2.8,Ecluse de ARS-SUR-MOSELLE,Moselle,49.073499,6.083061,175.07,12.0,4.02,lk138,Ecluse de ARS-SUR-MOSELLE,49.0735,6.0831
match,2.8,Petite écluse de Bougival,Seine,48.870424,2.130011,51.0,8.2,,lk141,Petite écluse de Bougival,48.8704,2.13
match,2.8,Petite écluse de Suresnes,Seine,48.870888,2.233033,160.5,12.0,,lk163,Petite écluse de Suresnes,48.8709,2.233
match,2.8,Ecluse de POMPEY-FROUARD,Moselle,48.762323,6.116514,184.04,12.0,2.7,lk216,Ecluse de POMPEY-FROUARD,48.7623,6.1165
match,2.8,"Ecluse n°2 de Suresnes - 160,5x12m",Seine,48.870888,2.233033,160.5,12.0,,lk163,Petite écluse de Suresnes,48.8709,2.233
match,2.8,Ecluse n°2 de Bougival - 51x8m,Seine,48.870424,2.130011,51.0,8.2,,lk141,Petite écluse de Bougival,48.8704,2.13
match,2.9,Ecluse de TOUL,Moselle,48.670614,5.894934,188.44,12.0,4.4,lk111,Ecluse de TOUL,48.6706,5.8949
match,2.9,Ecluse n°6 de Pont-Malin,Canal Dunkerque–Escaut,50.267298,3.301559,144.6,12.0,,lk159,Ecluse n°6 de Pont-Malin,50.2673,3.3016
match,2.9,Ecluse n°1 de Fort-Gassion,Canal Dunkerque–Escaut,50.646125,2.41441,38.5,5.05,,lk196,Ecluse n°1 de Fort-Gassion,50.6461,2.4144
match,2.9,Ecluse n°8 du Vezoult,Seine (Amont),48.449524,3.322617,185.0,12.0,,lk274,Ecluse n°8 du Vezoult,48.4495,3.3226
match,3.0,Ecluse de l'Isle-Adam,Oise,49.118675,2.213386,185.0,12.0,,lk154,Ecluse de l'Isle-Adam,49.1187,2.2134
match,3.0,Ecluse n°7 de Pontoise,Oise,49.034675,2.096514,125.0,12.0,,lk233,Ecluse n°7 de Pontoise,49.0347,2.0965
match,3.0,Ecluse n°4 de Nogent-sur-Seine,Seine (Amont),48.500612,3.505263,38.0,7.8,,lk278,Ecluse n°4 de Nogent-sur-Seine,48.5006,3.5053
match,3.1,Ecluse de Chatou,Seine,48.8943,2.165042,185.0,18.0,,lk139,Ecluse de Chatou,48.8943,2.165
match,3.1,Güdingen,Saar,49.199111,7.025039,39.0,5.15,,lk189,Güdingen,49.1991,7.025
match,3.1,Petite Ecluse de CLEVANT,Moselle,48.761478,6.140575,38.5,6.0,2.7,lk215,Petite Ecluse de CLEVANT,48.7615,6.1406
match,3.1,Ecluse RG n°7 du Coudray,Seine (Amont),48.572916,2.481165,172.0,12.0,,lk282,Ecluse RG n°7 du Coudray,48.5729,2.4812
match,3.1,Ecluse côté Seine n°4 de Vives-Eaux,Seine (Amont),48.522525,2.58558,185.0,18.0,,lk285,Ecluse côté Seine n°4 de Vives-Eaux,48.5225,2.5856
match,3.2,Ecluse de Cuinchy,Canal Dunkerque–Escaut,50.52249,2.754342,140.0,11.4,,lk109,Ecluse de Cuinchy,50.5225,2.7543
match,3.2,Ecluse n°14 de Fresnes,Canal Dunkerque–Escaut,50.434015,3.587862,144.6,12.0,,lk230,Ecluse n°14 de Fresnes,50.434,3.5879
match,3.2,Ecluse côté terre n°8 d'Evry,Seine (Amont),48.641801,2.444556,180.0,16.0,,lk268,Ecluse côté terre n°8 d'Evry,48.6418,2.4446
match,3.2,Ecluse côté terre n°2 de Champagne-sur-Seine,Seine (Amont),48.400477,2.793625,172.0,12.0,,lk280,Ecluse côté terre n°2 de Champagne-sur-Seine,48.4005,2.7936
match,3.3,Ecluse n°4 de Creil,Oise,49.243717,2.451662,120.0,11.4,,lk135,Ecluse n°4 de Creil,49.2437,2.4517
match,3.3,Ecluse n°10 de Trith,Canal Dunkerque–Escaut,50.315419,3.475236,144.6,12.0,,lk193,Ecluse n°10 de Trith,50.3154,3.4752
match,3.3,Écluses de Gerstheim,Rhine,48.400672,7.729285,185.0,11.45,,lk200,Écluses de Gerstheim,48.4007,7.7293
match,3.3,Ecluse n°13 de la Folie dite de Bruay,Canal Dunkerque–Escaut,50.387371,3.539412,144.6,12.0,,lk231,Ecluse n°13 de la Folie dite de Bruay,50.3874,3.5394
match,3.3,Ecluse côté Seine n°13 de Marolles,Seine (Amont),48.388286,3.032461,185.0,12.0,,lk272,Ecluse côté Seine n°13 de Marolles,48.3883,3.0325
match,3.3,St.-Jorissluis,Canal Nieuwpoort–Dunkerque,51.136929,2.771607,38.5,5.1,,lk303,St.-Jorissluis,51.1369,2.7716
match,3.4,Ecluse de Menin,Canal Dunkerque–Escaut,50.780777,3.100968,195.0,12.5,,lk104,Ecluse de Menin,50.7808,3.101
match,3.4,Écluse à Barrage agricole de Breisach,Rhine,48.021677,7.584669,67.0,8.2,,lk122,Écluse à Barrage agricole de Breisach,48.0217,7.5847
match,3.4,Ecluse de NEUVES-MAISONS,Moselle,48.607277,6.105231,184.46,12.0,7.1,lk130,Ecluse de NEUVES-MAISONS,48.6073,6.1052
match,3.4,Ancienne écluse des Mureaux dite d'Hardicourt,Seine,48.995686,1.889458,42.0,8.0,,lk160,Ancienne écluse des Mureaux dite d'Hardicourt,48.9957,1.8895
match,3.4,Nouvelle écluse de Suresnes,Seine,48.870329,2.232884,180.0,18.0,,lk164,Nouvelle écluse de Suresnes,48.8703,2.2329
match,3.4,Ecluse de 185x12 de Méricourt,Seine,49.028722,1.617168,185.0,12.0,,lk204,Ecluse de 185x12 de Méricourt,49.0287,1.6172
match,3.4,Ecluse de BLENOD-LES-PAM,Moselle,48.871904,6.071254,175.14,12.0,5.7,lk232,Ecluse de BLENOD-LES-PAM,48.8719,6.0713
match,3.4,Ecluse n°3 de Méricourt - 185x12m,Seine,49.028722,1.617168,185.0,12.0,,lk204,Ecluse de 185x12 de Méricourt,49.0287,1.6172
match,3.4,Ecluse n°3 de Suresnes - 180x18m,Seine,48.870329,2.232884,180.0,18.0,,lk164,Nouvelle écluse de Suresnes,48.8703,2.2329
match,3.4,Ecluse n°10 de Bray-sur-Seine,Seine (Amont),48.419074,3.228023,40.0,7.8,,lk267,Ecluse n°10 de Bray-sur-Seine,48.4191,3.228
match,3.5,Sas écluse n°26 de Toul CMRO,Moselle,48.67808,5.885764,39.0,5.1,,lk118,Sas écluse n°26 de Toul CMRO,48.6781,5.8858
match,3.5,Ancienne écluse de Chaugey dite de dérivation de Saint Jean de Losnes,Saône,47.087474,5.234073,9999.0,9999.0,,lk172,Ancienne écluse de Chaugey dite de dérivation de Saint Jean de Losnes,47.0875,5.2341
match,3.5,Ecluse de Créteil,Seine,48.798276,2.470131,125.0,12.0,,lk210,Ecluse de Créteil,48.7983,2.4701
match,3.5,Ecluse n°1 de Marquette,Canal Dunkerque–Escaut,50.676126,3.067073,38.5,5.05,,lk224,Ecluse n°1 de Marquette,50.6761,3.0671
match,3.6,Ecluse n°1 de Watten dite de Holque-Watten,Canal Dunkerque–Escaut,50.841215,2.209845,144.6,12.0,,lk132,Ecluse n°1 de Watten dite de Holque-Watten,50.8412,2.2098
match,3.6,Ecluse non exploitée de Bougival,Seine,48.869874,2.131571,113.5,12.0,,lk142,Ecluse non exploitée de Bougival,48.8699,2.1316
match,3.6,Nouvelle écluse d'Andrésy,Seine,48.977374,2.061871,185.0,24.0,,lk143,Nouvelle écluse d'Andrésy,48.9774,2.0619
match,3.6,Ecluse de CUSTINES,Moselle,48.788868,6.122593,175.03,12.0,3.85,lk213,Ecluse de CUSTINES,48.7889,6.1226
match,3.6,Ecluse de CLEVANT,Moselle,48.761571,6.141279,120.0,12.0,2.7,lk214,Ecluse de CLEVANT,48.7616,6.1413
match,3.6,Ecluse n°2 de Lynck,Canal Dunkerque–Escaut,50.894329,2.251722,38.5,8.0,,lk243,Ecluse n°2 de Lynck,50.8943,2.2517
match,3.6,Ecluse n°1 d'Andrésy - 185x24m,Seine,48.977374,2.061871,185.0,24.0,,lk143,Nouvelle écluse d'Andrésy,48.9774,2.0619
match,3.6,Plassendalesluis te Oudenburg,Canal Nieuwpoort–Dunkerque,51.20933,3.003579,38.5,5.1,,lk301,Plassendalesluis te Oudenburg,51.2093,3.0036
match,3.7,Écluses de Iffezheim,Rhine,48.831207,8.11315,270.0,24.0,,lk100,Écluses de Iffezheim,48.8312,8.1131
match,3.7,Sas écluse n°25 de Toul CMRO,Moselle,48.677715,5.881955,39.0,5.1,,lk117,Sas écluse n°25 de Toul CMRO,48.6777,5.882
match,3.7,Ecluse de Laperrière,Saône,47.105016,5.315857,43.3,5.33,,lk170,Ecluse de Laperrière,47.105,5.3159
match,3.7,Ecluse de KOENIGSMACKER,Moselle,49.39898,6.265741,176.67,12.0,3.9,lk228,Ecluse de KOENIGSMACKER,49.399,6.2657
match,3.7,Ecluse n°9 de Jaulnes,Seine (Amont),48.420171,3.268924,120.0,10.4,,lk273,Ecluse n°9 de Jaulnes,48.4202,3.2689
match,3.8,Ecluse de Notre Dame de la Garenne,Seine,49.167029,1.387872,185.0,24.0,,lk125,Ecluse de Notre Dame de la Garenne,49.167,1.3879
match,3.8,Ecluse d'Andrésy,Seine,48.977624,2.061637,160.0,12.0,,lk144,Ecluse d'Andrésy,48.9776,2.0616
match,3.8,Ancienne écluse des Mureaux,Seine,48.994677,1.887738,141.0,12.0,,lk161,Ancienne écluse des Mureaux,48.9947,1.8877
match,3.8,écluse St-Symphorien,Saône,47.107676,5.313635,43.15,5.22,,lk169,écluse St-Symphorien,47.1077,5.3136
match,3.8,Ecluse n°1 du Fort-de-Scarpe,Canal Dunkerque–Escaut,50.391166,3.101304,40.7,5.2,,lk182,Ecluse n°1 du Fort-de-Scarpe,50.3912,3.1013
match,3.8,Ecluse n°2 de Cense à Witz,Canal Dunkerque–Escaut,50.632722,2.486558,38.5,5.05,,lk197,Ecluse n°2 de Cense à Witz,50.6327,2.4866
match,3.8,Ancienne écluse de Méricourt,Seine,49.029284,1.616746,140.0,12.0,,lk205,Ancienne écluse de Méricourt,49.0293,1.6167
match,3.8,Ancienne écluse de dérivation de Charnay-les-Chalon,Saône,46.934422,5.075261,185.0,12.0,,lk239,Ancienne écluse de dérivation de Charnay-les-Chalon,46.9344,5.0753
match,3.8,Ecluse n°3 de Notre Dame de la Garenne - 185x24 m,Seine,49.167029,1.387872,185.0,24.0,,lk125,Ecluse de Notre Dame de la Garenne,49.167,1.3879
match,3.8,Ecluse n°2 d'Andrésy - 160x12m,Seine,48.977624,2.061637,160.0,12.0,,lk144,Ecluse d'Andrésy,48.9776,2.0616
match,3.8,Drietrapsluis te Ooigem kolk,Leie,50.896525,3.344264,34.0,5.0,,lk306,Drietrapsluis te Ooigem kolk,50.8965,3.3443
match,3.9,Petite Ecluse de METZ,Moselle,49.129435,6.167896,38.5,6.0,4.6,lk147,Petite Ecluse de METZ,49.1294,6.1679
match,3.9,Ecluse RG de la Grande Bosse,Seine (Amont),48.424465,3.188397,185.0,12.0,,lk264,Ecluse RG de la Grande Bosse,48.4245,3.1884
match,3.9,Ancienne écluse de Pontoise,Oise,49.038482,2.097646,42.0,8.0,,lk288,Ancienne écluse de Pontoise,49.0385,2.0976
match,4.1,Sas écluse n°27 bis de Toul CMRO,Moselle,48.683866,5.904278,39.0,5.1,,lk114,Sas écluse n°27 bis de Toul CMRO,48.6839,5.9043
match,4.1,Ecluse n°5 de Boran,Oise,49.148965,2.358316,120.0,11.4,,lk133,Ecluse n°5 de Boran,49.149,2.3583
match,4.1,Ecluse d'AINGERAY,Moselle,48.756331,6.034531,184.46,12.0,7.3,lk236,Ecluse d'AINGERAY,48.7563,6.0345
match,4.1,Ecluse n°2 de Notre Dame de la Garenne - 42x8m,Seine,49.166826,1.38746,42.0,8.0,,lk254,Ecluse n°2 de Notre Dame de la Garenne - 42x8m,49.1668,1.3875
match,4.2,Ecluse de FONTENOY,Moselle,48.708263,5.964512,179.86,12.0,4.4,lk110,Ecluse de FONTENOY,48.7083,5.9645
match,4.2,écluse de Dracé,Saône,46.156363,4.799109,185.0,12.0,,lk190,écluse de Dracé,46.1564,4.7991
match,4.3,Petite Ecluse de TOUL,Moselle,48.671233,5.89497,38.5,6.0,4.4,lk112,Petite Ecluse de TOUL,48.6712,5.895
match,4.3,Petite Ecluse de TALANGE,Moselle,49.228466,6.183629,38.5,6.0,3.15,lk151,Petite Ecluse de TALANGE,49.2285,6.1836
match,4.3,Ecluse n°6 de l'Isle-Adam,Oise,49.11807,2.213562,125.0,12.0,,lk155,Ecluse n°6 de l'Isle-Adam,49.1181,2.2136
match,4.3,Kanzem,Saar,49.658923,6.560648,40.0,6.79,,lk294,Kanzem,49.6589,6.5606
match,4.3,Iepersluis te Nieuwpoort,Canal Nieuwpoort–Dunkerque,51.134562,2.757987,38.5,5.1,,lk300,Iepersluis te Nieuwpoort,51.1346,2.758
match,4.4,Ecluse n°6 de Thun,Canal Dunkerque–Escaut,50.482335,3.46337,6.05,40.0,,lk105,Ecluse n°6 de Thun,50.4823,3.4634
match,4.4,Écluses de Rhinau,Rhine,48.280662,7.679084,183.0,11.45,,lk156,Écluses de Rhinau,48.2807,7.6791
match,4.4,Ecluse de Quesnoy,Canal Dunkerque–Escaut,50.704337,3.013379,110.0,5.7,,lk223,Ecluse de Quesnoy,50.7043,3.0134
match,4.4,Rehlingen,Saar,49.373527,6.698344,40.0,6.79,,lk291,Rehlingen,49.3735,6.6983
match,4.4,Kanzem,Saar,49.658239,6.561111,190.0,12.04,,lk295,Kanzem,49.6582,6.5611
match,4.5,Ecluse de METZ,Moselle,49.128761,6.167518,175.12,12.0,4.6,lk146,Ecluse de METZ,49.1288,6.1675
match,4.5,Welferding (N° 29),Saar,49.117368,7.045462,38.5,5.1,,lk187,Welferding (N° 29),49.1174,7.0455
match,4.5,Ecluse n°36 de Corbehem,Canal Dunkerque–Escaut,50.336239,3.046116,38.8,5.05,,lk221,Ecluse n°36 de Corbehem,50.3362,3.0461
match,4.5,Ecluse à Nacelle de KOENIGSMACKER,Moselle,49.401039,6.258518,21.0,3.6,,lk229,Ecluse à Nacelle de KOENIGSMACKER,49.401,6.2585
match,4.6,Ecluse de Comines,Canal Dunkerque–Escaut,50.760635,2.991065,185.0,12.5,,lk103,Ecluse de Comines,50.7606,2.9911
match,4.6,Écluse de Neuf-Brisach,Rhine,48.033761,7.564621,40.0,6.0,,lk123,Écluse de Neuf-Brisach,48.0338,7.5646
match,4.6,Ecluse n°11 de Bazoches,Seine (Amont),48.41206,3.186687,40.0,7.8,,lk266,Ecluse n°11 de Bazoches,48.4121,3.1867
match,4.6,Ecluse n°7 de Villiers-sur-Seine,Seine (Amont),48.465941,3.364711,121.0,10.5,,lk275,Ecluse n°7 de Villiers-sur-Seine,48.4659,3.3647
match,4.6,Stuwsluis te Harelbeke kolk,Leie,50.855441,3.306297,185.0,11.4,,lk302,Stuwsluis te Harelbeke kolk,50.8554,3.3063
match,4.6,Sluis Ooigem kolk,Leie,50.897441,3.343703,110.0,11.5,,lk305,Sluis Ooigem kolk,50.8974,3.3437
match,4.7,Ecluse n°3 de Sarron,Oise,49.306733,2.61564,180.0,11.4,,lk153,Ecluse n°3 de Sarron,49.3067,2.6156
match,4.7,Écluse principale de Niffer-Mulhouse,Canal du Rhône au Rhin,47.710742,7.502405,190.0,12.0,,lk158,Écluse principale de Niffer-Mulhouse,47.7107,7.5024
match,4.7,Ecluse de la Truchère,Saône,46.513467,4.943439,30.4,5.17,,lk178,Ecluse de la Truchère,46.5135,4.9434
match,4.7,Ecluse côté terre n°4 de Vives-Eaux,Seine (Amont),48.522173,2.585449,172.0,12.0,,lk284,Ecluse côté terre n°4 de Vives-Eaux,48.5222,2.5854
match,4.7,Serrig,Saar,49.567359,6.593784,190.0,12.04,,lk297,Serrig,49.5674,6.5938
match,4.7,Veurnesluis te Nieuwpoort (Ganzepoot),Canal Nieuwpoort–Dunkerque,51.133632,2.756644,38.5,5.1,,lk298,Veurnesluis te Nieuwpoort (Ganzepoot),51.1336,2.7566
match,4.8,Écluses de Marckolsheim,Rhine,48.149559,7.589922,183.0,11.45,,lk195,Écluses de Marckolsheim,48.1496,7.5899
match,4.9,Ecluse de VILLEY-LE-SEC,Moselle,48.649764,5.975262,184.54,12.0,7.2,lk113,Ecluse de VILLEY-LE-SEC,48.6498,5.9753
match,4.9,Écluses de Vogelgrun,Rhine,48.019532,7.578654,183.0,11.45,,lk121,Écluses de Vogelgrun,48.0195,7.5787
match,4.9,Ecluse de Douai,Canal Dunkerque–Escaut,50.376269,3.072149,89.0,11.4,,lk181,Ecluse de Douai,50.3763,3.0721
match,4.9,Écluse de Vaugris,Rhône,45.494158,4.82888,195.0,12.0,6.7,lk247,Écluse de Vaugris,45.4942,4.8289
match,5.0,Écluses de Fessenheim,Rhine,47.910432,7.571848,183.0,11.45,,lk107,Écluses de Fessenheim,47.9104,7.5718
match,5.0,Ecluse n°5 de Boran,Oise,49.148938,2.358638,180.0,11.4,,lk134,Ecluse n°5 de Boran,49.1489,2.3586
match,5.0,Écluses de Ottmarsheim,Rhine,47.768645,7.526101,183.0,22.8,,lk183,Écluses de Ottmarsheim,47.7686,7.5261
match,5.0,Ecluse de Bourbourg,Canal Dunkerque–Escaut,50.948244,2.201084,38.7,5.2,,lk199,Ecluse de Bourbourg,50.9482,2.2011
match,5.0,ancienne écluse de Verdun accolée au barrage,Saône,46.897933,5.031756,185.0,12.0,,lk242,ancienne écluse de Verdun accolée au barrage,46.8979,5.0318
match,5.0,Écluses de Kembs,Rhine,47.652269,7.526051,180.0,22.9,,lk244,Écluses de Kembs,47.6523,7.5261
match,5.0,Ecluse de Pierre-Benite,Rhône,45.703357,4.84252,195.0,12.0,,lk246,Ecluse de Pierre-Benite,45.7034,4.8425
match,5.1,Ecluse de Notre Dame de la Garenne,Seine,49.166966,1.386748,141.0,12.0,,lk124,Ecluse de Notre Dame de la Garenne,49.167,1.3867
match,5.1,Ecluse de Mardyck,Canal Dunkerque–Escaut,51.025261,2.267437,114.6,12.0,,lk198,Ecluse de Mardyck,51.0253,2.2674
